type,title,isAdult,startYear,runtimeMinutes,isDrama,isComedy,isShort,isDocumentary,isTalkShow,isRomance,isFamily,isNews,isAnimation,isRealityTV,isMusic,isCrime,isAdventure,isGameShow,isMystery,isSport,isFantasy,isHorror,isThriller,isSciFi,isHistory,isBiography,isMusical,isWestern,isWar,isFilmNoir,averageRating,numVotes,directorsExperience,actorsExperience,producersExperience
movie,"Karl Rove, I Love You",False,2007,97,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.7,67,27,176,0
short,Paper or Plastic,False,2008,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.1,15,19,8,1
short,Tous les I de Paris s'illuminent,False,1999,10,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.9,14,3,0,0
video,Zombie Night,False,2003,93,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2.7,485,3,7,5
movie,Sundown: The Vampire in Retreat,False,1989,104,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6.2,1934,41,974,10
movie,...in the Pink,True,1983,83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.3,21,55,143,0
movie,Le voyage étranger,False,1992,120,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,6,9,60,0
video,MKTO: Thank You,False,2013,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.4,17,16,194,0
video,Splendor in the Ass 2,True,1992,74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.6,8,368,3229,97
video,Mariah Carey: Infinity,False,2015,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.8,11,150,835,0
video,Spring Break Sex Kittens,True,2005,89,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.4,11,92,1235,0
tvMovie,Clockmaker,False,1998,90,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.5,129,48,41,71
movie,Ballavpur Ki Roopkatha,False,2017,120,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.6,11,2,43,22
tvMovie,Danke Dieter Thomas Heck,False,2007,165,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.5,6,0,1479,0
movie,"Chyornaya kuritsa, ili Podzemnye zhiteli",False,1981,74,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.3,74,5,173,0
tvMovie,L'amour dans le sang,False,2008,94,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.9,27,31,702,0
tvMovie,Frau Pieper lebt gefährlich,False,1975,111,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.9,11,80,374,125
tvMovie,Schoolgirl Chums,False,1982,65,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.7,6,102,361,0
short,Float: A Brief Story,False,2006,6,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.1,16,0,108,5
short,Inferno,False,2016,17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,7.6,7,5,13,15
short,I Am a Boyband,False,2003,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.4,15,0,4,0
tvMovie,Jak je dulezité míti Filipa,False,1979,75,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.8,14,26,918,0
short,La nuit du chien,False,2001,26,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,7,2,124,0
video,The Corrs: Live at Lansdowne Road,False,2000,87,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.8,170,64,305,41
movie,Shudharil Shudhan,False,2009,142,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.3,7,3,292,2
video,Contadora Is for Lovers,False,2006,70,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,124,0,97,1
short,Cipher,False,2011,18,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.3,9,14,8,0
short,The Son of Samsonite,False,2002,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.4,9,0,8,0
movie,Caeli Auxilium,False,2015,97,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.7,6,10,18,34
short,To the Last Drop,False,2012,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.0,6,3,2,0
movie,"Guerre du Vietnam, au coeur des négotiations secrètes",False,2015,53,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.5,6,1,151,2
short,Old Rivalry,False,2013,9,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.9,19,0,74,39
movie,Count the Ways,True,1975,80,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.5,25,0,1083,0
movie,Kanca,False,1986,74,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.2,30,69,422,0
short,Which Way Is East,False,1994,33,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.7,15,0,31,0
tvMovie,Honto ni Atta Kowai Hanashi Summer Special 2016,False,2016,120,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.5,6,0,335,0
short,Tapien Rim klong,False,2009,30,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.7,14,3,6,1
short,Mylène Farmer: Bleu noir,False,2011,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.2,5,27,117,3
tvMovie,Challenger,False,1990,160,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0,306,105,389,4
short,Kismet,False,2004,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.8,6,69,103,0
tvMovie,Kelly Bastian - Geschichte einer Hoffnung,False,2001,90,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.4,34,43,308,17
movie,Chimera House,False,1999,82,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.7,9,1,456,37
short,Boys Don't Wear Nailpolish!,False,2015,12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.0,5,2,2,0
tvMovie,Globos de Ouro 1999,False,2000,180,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.8,27,0,3680,6
video,Summer Lovers,True,1987,90,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.1,8,0,2949,0
short,Antoine,False,2007,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.8,5,3,21,0
short,Clouds,False,2017,28,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.1,12,1,14,4
tvMovie,First Person Killers: Ronald DeFeo,False,2006,60,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.9,10,77,10,0
movie,Flamingo Blues,False,2004,76,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.3,12,33,28,10
tvMovie,Storm of the Century,False,1998,55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.3,65,0,0,11
movie,Gutshot,False,2017,90,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.5,10,24,51,27
video,"Lezentano, o pilotos tis symforas",False,1989,75,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.6,11,0,185,33
movie,Sinner,False,2008,120,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3.6,13,8,12,0
short,Nightshift,False,2006,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.1,14,19,237,21
tvMovie,Chelsea D.H.O.,False,1973,60,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.5,15,26,925,127
movie,Locos por la música,False,1980,90,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4.6,16,93,990,0
movie,Coexist,False,2010,37,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.3,7,10,0,2
short,Stone Mansion,False,2004,14,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.4,8,11,35,31
tvSpecial,Najib Amhali: Most Wanted,False,2005,130,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.6,152,0,52,0
short,Rue: The Short Film,False,2017,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,7.8,10,2,54,0
video,Cradle of Filth: Pandaemonaeon,False,1999,65,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.6,107,48,129,0
movie,O Sthree Repu Raa,False,2016,120,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4.4,19,1,11,0
short,Shuttle,False,1998,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.2,10,5,128,0
movie,"Blood, Sweat, and Beer",False,2015,71,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.7,65,7,4,0
short,A Silent Universe,False,2012,25,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.4,9,22,4,9
movie,Shooting Fish,False,1997,109,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.6,7030,57,468,4
movie,The Ninja Way,False,2007,77,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.4,9,2,26,0
tvMovie,Contraband,False,2011,43,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.2,8,5,21,0
video,Candy for Kali,False,2010,8,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8.4,7,5,130,0
short,Canned,False,2006,8,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.8,5,0,4,5
short,Psychotic Diary,False,2006,19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,8.1,15,29,11,0
movie,When the Walls Talk: The Whispers Estate Documentary,False,2017,54,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.7,9,1,0,0
short,The Paradigm,False,2010,15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0,6,18,16,35
short,The Aggie,False,2004,8,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.7,9,21,15,15
short,Survival Run,False,1981,12,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.0,6,2,1,17
short,Dead City,False,2010,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.5,58,0,54,0
video,From the Ruins: Making 'Gate of Flesh',False,2005,22,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.6,9,74,6,0
video,Cubicle Zombies,False,2016,10,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7.8,6,1,86,0
short,There's a Hippopotamus on Our Roof Eating Cake,False,2011,15,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.2,6,2,249,1
tvMovie,Harnessing Peacocks,False,1993,105,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.8,157,213,836,38
movie,No Sweat,False,2006,54,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0,7,11,0,1
short,Puls,False,2010,14,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0,5,3,113,0
video,Phil Collins: Seriously Live,False,1990,161,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.2,58,183,326,278
short,The Case of Majella McGinty,False,1999,23,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.6,53,0,18,21
tvMovie,Perry Mason: The Case of the Heartbroken Bride,False,1992,90,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.8,222,252,1393,188
short,Crybabies,False,2011,13,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.5,6,0,33,14
movie,Un fidanzato per mia moglie,False,2014,97,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.4,356,51,2232,41
video,Queen: Save Me,False,1980,4,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.4,21,27,504,0
movie,Je prends la chose... du bon côté!,True,1973,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.9,7,16,149,8
short,The Robber,False,1998,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.4,45,9,50,9
movie,River of Diamonds,False,1991,89,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.8,12,3,365,1
video,Selena Gomez: Hands to Myself,False,2015,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.8,190,19,384,31
movie,Frosh: Nine Months in a Freshman Dorm,False,1994,98,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.2,16,17,0,0
tvMovie,Unknown Hancock,False,2005,90,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.6,8,215,184,0
short,The Ramones Go to Heaven,False,2014,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0,6,87,711,2
movie,Fortune Defies Death,False,2017,115,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.3,14,2,160,0
short,Springtime in Greenland,False,1981,24,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,145,0,50,0
video,Sammy the Screenplay,False,1997,10,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.2,19,12,1025,0
short,Farmer McAllister's Thinkin' Machine,False,2001,12,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.2,6,2,187,0
short,Ex-Sex,False,2011,9,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.4,11,16,14,4
video,Janet Jackson: Black Cat,False,1990,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.5,46,183,205,19
tvMovie,Icons of Power: Wrath of the Tsar,False,2006,92,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.7,10,3,0,0
short,Recuerdos,False,2004,7,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,12,0,19,0
short,Carlitopolis,False,2006,4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.5,70,42,7,0
tvMovie,Kita no kuni kara '83 fuyu,False,1983,91,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.4,16,26,360,14
video,Innocence Saga VII: The Desert Rose,False,2009,130,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.1,7,46,88,0
movie,Clovek proti zkáze,False,1989,89,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7.6,56,20,838,10
short,La dinde,False,1999,17,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.5,6,8,123,0
movie,Dil Sala Sanki,False,2016,110,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.2,16,1,499,0
movie,Megamalhar,False,2001,90,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.9,87,46,321,1
video,Sergeant York: Of God and Country,False,2006,39,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.6,34,10,1296,0
movie,Countdown,False,1996,90,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,4.2,236,31,350,131
movie,Three Atrangi Jai-Veeru-Gabbar,False,2015,124,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0,5,1,4,3
short,¿Bailas?,False,2011,16,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.1,7,3,74,0
tvSpecial,Madonna: Drowned World Tour 2001,False,2001,105,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.6,1110,307,349,20
movie,Satria bergitar,False,1984,120,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,6.7,12,4,125,4
short,Sans dehors ni dedans,False,2015,14,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.6,10,6,28,9
video,The Parodies 4,True,2014,185,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.4,5,140,1898,0
short,The Receipt,False,2005,16,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.6,574,4,752,4
movie,Las alas de la vida,False,2006,90,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.4,92,6,5,0
tvMovie,Der schönste Mann von der Reeperbahn,False,1974,110,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.3,7,44,384,125
short,The Chronicles of Holly-Weird,False,2009,24,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.6,15,0,129,31
video,Johan - Secrets du tournage,False,2006,27,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.3,14,28,0,0
short,The Last Tango,False,2017,5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,9,1,33,0
movie,Iki Kadin,False,1992,132,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.3,185,0,263,0
short,Mama,False,1988,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7.7,107,31,117,9
tvSpecial,Tommy Tiernan: A Little Cracked,False,2004,30,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.1,51,0,155,7
movie,Romance,False,1988,90,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.8,37,8,782,0
movie,Spirit of the Bull,False,2016,74,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,5.0,10,4,9,0
short,Tabib,False,2017,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.1,11,0,117,0
short,Issues,False,2013,12,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.9,8,3,190,0
short,Mondo Strano,False,2014,30,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.4,7,3,7,0
video,Rogue Nation: The Missions Continue,False,2015,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.4,8,43,805,248
short,Sirens of Chrome,False,2010,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.8,5,4,22,5
short,The Ten Commandments Number 8: Thou Shalt Not Bear False Witness,False,1995,5,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.8,42,39,0,0
short,Echo,False,2013,10,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.8,5,10,3,0
movie,Mania,False,2015,88,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4.9,57,15,342,0
movie,Speedy Delivery,False,2008,72,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.6,19,0,774,0
movie,Cwal,False,1996,104,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6.8,224,96,336,88
movie,Actual Images: The Valley Murder Tapes,False,2008,85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6.6,7,6,26,16
short,Shakey's Coffee,False,2012,17,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0,6,0,78,1
short,Canuck Black,False,2014,10,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.3,10,1,93,2
movie,Remote Area Medical,False,2013,81,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0,125,23,9,8
movie,The Finishing Touch,False,1992,81,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5.6,59,25,202,124
video,ABBA: Gimme! Gimme! Gimme! (A Man After Midnight),False,1979,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.5,27,107,600,0
short,Blue Neighbourhood,False,2016,13,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.1,9,23,44,60
short,Tascheninhalt und Nasenbluten,False,1995,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.2,9,11,102,40
short,City of Love,False,2016,33,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.2,17,4,88,0
tvMovie,The Meltdown Pot,False,2012,24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,25,104,150,3
video,Timmy's Gift: A Precious Moments Christmas,False,1991,23,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.2,57,13,1290,0
movie,Showgirl Murders,False,1996,82,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.3,98,22,33,9
video,I Am Siam: She Went Pop,False,1985,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.7,11,50,2,0
tvSpecial,Eddie Izzard: Live at Madison Square Garden,False,2011,90,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.6,323,0,288,4
video,Porcupine Tree: Anesthetize,False,2010,130,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.5,321,10,22,0
movie,Fifty Fifty Ball,False,2014,86,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,5,9,47,0
movie,Tus ojos brillaban,False,2004,100,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.2,26,7,2721,2
short,En medio de ninguna parte,False,1997,23,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.2,12,16,120,1
movie,Clown Hunt,False,2008,72,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.5,34,0,78,14
movie,Innocence,False,1997,110,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.3,11745,13,274,32
tvMovie,Trenchcoat in Paradise,False,1989,100,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.1,82,69,505,108
movie,Scavenger Killers,False,2014,100,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,4.7,82,14,1360,0
